,geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng,geometry
266,1245,sao paulo,SP,-23.549270432,-46.663820101000006,POINT (-46.66382010100001 -23.549270432)
267,1245,são paulo,SP,-23.550159163333333,-46.66382431666667,POINT (-46.66382431666667 -23.55015916333333)
268,1246,sao paulo,SP,-23.553340514375005,-46.66630767312499,POINT (-46.66630767312499 -23.55334051437501)
269,1246,são paulo,SP,-23.55573378,-46.66649131,POINT (-46.66649131 -23.55573378)
270,1247,sao paulo,SP,-23.5503617825,-46.6693618475,POINT (-46.6693618475 -23.5503617825)
271,1247,são paulo,SP,-23.551374850000002,-46.66677301666667,POINT (-46.66677301666667 -23.55137485)
272,1248,sao paulo,SP,-23.54815397642857,-46.66801417428571,POINT (-46.66801417428571 -23.54815397642857)
273,1248,são paulo,SP,-23.546785746666668,-46.668082956666666,POINT (-46.66808295666667 -23.54678574666667)
274,1249,sao paulo,SP,-23.548360790000004,-46.671164232,POINT (-46.671164232 -23.54836079)
275,1249,são paulo,SP,-23.548715405000003,-46.67150151,POINT (-46.67150151 -23.548715405)
276,1250,sao paulo,SP,-23.547515703043477,-46.67198718391305,POINT (-46.67198718391305 -23.54751570304348)
277,1250,são paulo,SP,-23.548118810000002,-46.67191686,POINT (-46.67191686 -23.54811881)
278,1251,sao paulo,SP,-23.548495429375,-46.67496681125,POINT (-46.67496681125 -23.548495429375)
279,1251,são paulo,SP,-23.547407205,-46.67388377,POINT (-46.67388377 -23.547407205)
280,1252,sao paulo,SP,-23.541722472972985,-46.67889186459458,POINT (-46.67889186459458 -23.54172247297299)
281,1252,são paulo,SP,-23.541883481111114,-46.67910742444443,POINT (-46.67910742444443 -23.54188348111111)
282,1253,sao paulo,SP,-23.544929127142858,-46.67916469142857,POINT (-46.67916469142857 -23.54492912714286)
283,1254,sao paulo,SP,-23.54315480290323,-46.68070971483872,POINT (-46.68070971483872 -23.54315480290323)
284,1254,são paulo,SP,-23.54404506125,-46.681405325,POINT (-46.681405325 -23.54404506125)
285,1255,sao paulo,SP,-23.546363650416666,-46.681534410833315,POINT (-46.68153441083332 -23.54636365041667)
286,1255,são paulo,SP,-23.54641931,-46.68160025,POINT (-46.68160025 -23.54641931)
287,1256,sao paulo,SP,-23.5477884,-46.68294864,POINT (-46.68294864 -23.5477884)
288,1256,são paulo,SP,-23.547765685,-46.6827832075,POINT (-46.6827832075 -23.547765685)
289,1257,sao paulo,SP,-23.54364976369048,-46.68790379238094,POINT (-46.68790379238094 -23.54364976369048)
290,1257,são paulo,SP,-23.543351868461535,-46.687417165384616,POINT (-46.68741716538462 -23.54335186846154)
291,1258,sao paulo,SP,-23.543929358571425,-46.686775030676706,POINT (-46.68677503067671 -23.54392935857143)
292,1258,são paulo,SP,-23.544548395357136,-46.68721134999999,POINT (-46.68721134999999 -23.54454839535714)
293,1259,sao paulo,SP,-23.54129891014492,-46.685557688115956,POINT (-46.68555768811596 -23.54129891014492)
294,1259,são paulo,SP,-23.54190416411765,-46.68427380999999,POINT (-46.68427380999999 -23.54190416411765)
295,1262,sao paulo,SP,-23.55085639,-46.67735185,POINT (-46.67735185 -23.55085639)
296,1290,são paulo,SP,-23.54096134,-46.6577487,POINT (-46.6577487 -23.54096134)
297,1301,sao paulo,SP,-23.549150973571404,-46.650317176249985,POINT (-46.65031717624998 -23.5491509735714)
298,1301,são paulo,SP,-23.550159621666662,-46.65356373333333,POINT (-46.65356373333333 -23.55015962166666)
299,1302,sao paulo,SP,-23.54903166471699,-46.64947551018869,POINT (-46.64947551018869 -23.54903166471699)
300,1302,são paulo,SP,-23.548749018333336,-46.650230405,POINT (-46.650230405 -23.54874901833334)
301,1303,sao paulo,SP,-23.54950602085109,-46.64837432957443,POINT (-46.64837432957443 -23.54950602085109)
302,1303,são paulo,SP,-23.549503874400003,-46.648760675199995,POINT (-46.64876067519999 -23.5495038744)
303,1304,sao paulo,SP,-23.554111369523802,-46.655241512857145,POINT (-46.65524151285715 -23.5541113695238)
304,1304,são paulo,SP,-23.5534796225,-46.65479136249999,POINT (-46.65479136249999 -23.5534796225)
305,1305,sao paulo,SP,-23.552812222368427,-46.65294205552631,POINT (-46.65294205552631 -23.55281222236843)
306,1305,são paulo,SP,-23.5508226125,-46.6487024925,POINT (-46.6487024925 -23.5508226125)
307,1306,sao paulo,SP,-23.553854051750058,-46.64965621805002,POINT (-46.64965621805002 -23.55385405175006)
308,1306,são paulo,SP,-23.553326239666664,-46.649264288999994,POINT (-46.64926428899999 -23.55332623966666)
309,1307,sao bernardo do campo,SP,-23.5568116,-46.65713483,POINT (-46.65713483 -23.5568116)
310,1307,sao paulo,SP,-23.55271112327065,-46.65324830432338,POINT (-46.65324830432338 -23.55271112327065)
311,1307,são paulo,SP,-23.55309069409091,-46.652872980909116,POINT (-46.65287298090912 -23.55309069409091)
312,1308,sao paulo,SP,-23.55594347054546,-46.653281378636386,POINT (-46.65328137863639 -23.55594347054546)
313,1308,são paulo,SP,-23.55610772151516,-46.65341023484849,POINT (-46.65341023484849 -23.55610772151516)
314,1309,sao paulo,SP,-23.555613763125,-46.658471966770776,POINT (-46.65847196677078 -23.555613763125)
315,1309,são paulo,SP,-23.554883308947367,-46.65835227105263,POINT (-46.65835227105263 -23.55488330894737)
316,1310,sao paulo,SP,-23.561514487210516,-46.656182957210504,POINT (-46.6561829572105 -23.56151448721052)
317,1310,são paulo,SP,-23.56223756311112,-46.65533876933333,POINT (-46.65533876933333 -23.56223756311112)
318,1311,sao paulo,SP,-23.564413400488714,-46.65289021421049,POINT (-46.65289021421049 -23.56441340048871)
319,1311,são paulo,SP,-23.565068833023254,-46.65218915674418,POINT (-46.65218915674418 -23.56506883302325)
320,1312,sao paulo,SP,-23.555077255512803,-46.64987881615383,POINT (-46.64987881615383 -23.5550772555128)
321,1312,são paulo,SP,-23.552951873333328,-46.64789959583334,POINT (-46.64789959583334 -23.55295187333333)
322,1313,sao paulo,SP,-23.556155301085273,-46.650602799844954,POINT (-46.65060279984495 -23.55615530108527)
323,1313,são paulo,SP,-23.5556429825,-46.650262138333346,POINT (-46.65026213833335 -23.5556429825)
324,1314,sao paulo,SP,-23.55260651734376,-46.645236034531266,POINT (-46.64523603453127 -23.55260651734376)
325,1314,são paulo,SP,-23.552884048888888,-46.64497926,POINT (-46.64497926 -23.55288404888889)
326,1315,sao paulo,SP,-23.554229850468754,-46.64035023156255,POINT (-46.64035023156255 -23.55422985046875)
327,1315,são paulo,SP,-23.55327632909091,-46.64061521000001,POINT (-46.64061521000001 -23.55327632909091)
328,1316,sao paulo,SP,-23.552905651874994,-46.639420916249996,POINT (-46.63942091625 -23.55290565187499)
329,1316,são paulo,SP,-23.553217197777784,-46.63949629555556,POINT (-46.63949629555556 -23.55321719777778)
330,1317,sao paulo,SP,-23.556376770925908,-46.64014499555565,POINT (-46.64014499555565 -23.55637677092591)
331,1317,são paulo,SP,-23.555490004999996,-46.63960017250001,POINT (-46.63960017250001 -23.555490005)
332,1318,sao paulo,SP,-23.559531088705867,-46.642404948352954,POINT (-46.64240494835295 -23.55953108870587)
333,1318,são paulo,SP,-23.559126919999997,-46.64244283727272,POINT (-46.64244283727272 -23.55912692)
334,1319,sao paulo,SP,-23.551927969999998,-46.64081966458335,POINT (-46.64081966458335 -23.55192797)
335,1319,são paulo,SP,-23.55169641111111,-46.64036119888888,POINT (-46.64036119888888 -23.55169641111111)
336,1320,sao paulo,SP,-23.557985289583332,-46.639338796666685,POINT (-46.63933879666669 -23.55798528958333)
337,1320,são paulo,SP,-23.557809974,-46.639388688,POINT (-46.639388688 -23.557809974)
338,1321,sao paulo,SP,-23.562098175410977,-46.64188208321913,POINT (-46.64188208321913 -23.56209817541098)
339,1321,são paulo,SP,-23.562340405238096,-46.64217208190477,POINT (-46.64217208190477 -23.5623404052381)
340,1322,sao paulo,SP,-23.56318186048783,-46.643457998943084,POINT (-46.64345799894308 -23.56318186048783)
341,1322,são paulo,SP,-23.56309323125,-46.643441868124995,POINT (-46.643441868125 -23.56309323125)
342,1323,sao paulo,SP,-23.565745086265075,-46.641484482891585,POINT (-46.64148448289158 -23.56574508626507)
343,1323,são paulo,SP,-23.56566902153846,-46.64143736384615,POINT (-46.64143736384615 -23.56566902153846)
344,1324,sao paulo,SP,-23.555503896399998,-46.64313614480002,POINT (-46.64313614480002 -23.5555038964)
345,1324,são paulo,SP,-23.554250868,-46.643199385333325,POINT (-46.64319938533333 -23.554250868)
346,1325,sao paulo,SP,-23.55734489775,-46.64445256225001,POINT (-46.64445256225001 -23.55734489775)
347,1325,são paulo,SP,-23.557752297999997,-46.644504528000006,POINT (-46.64450452800001 -23.557752298)
348,1326,sao paulo,SP,-23.55632481918919,-46.64543633567569,POINT (-46.64543633567569 -23.55632481918919)
349,1326,são paulo,SP,-23.55812406,-46.64546344200001,POINT (-46.64546344200001 -23.55812406)
350,1327,sao paulo,SP,-23.565298974823524,-46.64490387376473,POINT (-46.64490387376473 -23.56529897482352)
351,1327,são paulo,SP,-23.564127689375,-46.64516082249999,POINT (-46.64516082249999 -23.564127689375)
352,1328,sao paulo,SP,-23.555984553513515,-46.646729090270284,POINT (-46.64672909027028 -23.55598455351351)
353,1328,são paulo,SP,-23.556035675714288,-46.64714213428572,POINT (-46.64714213428572 -23.55603567571429)
354,1329,sao paulo,SP,-23.561919337464783,-46.647296234366216,POINT (-46.64729623436622 -23.56191933746478)
355,1329,são paulo,SP,-23.562493919999994,-46.647146748750004,POINT (-46.64714674875 -23.56249391999999)
356,1330,sao paulo,SP,-23.558932432253513,-46.64944616352117,POINT (-46.64944616352117 -23.55893243225351)
357,1330,são paulo,SP,-23.559718550909096,-46.64954064818182,POINT (-46.64954064818182 -23.5597185509091)
358,1331,sao paulo,SP,-23.562588715824173,-46.650023653846134,POINT (-46.65002365384613 -23.56258871582417)
359,1331,são paulo,SP,-23.56312365333333,-46.64983288466667,POINT (-46.64983288466667 -23.56312365333333)
360,1332,sao paulo,SP,-23.55959099313252,-46.65244628686747,POINT (-46.65244628686747 -23.55959099313252)
361,1332,são paulo,SP,-23.559361955555556,-46.65250106444445,POINT (-46.65250106444445 -23.55936195555556)
362,1333,sao paulo,SP,-23.566368468761908,-46.64758360980953,POINT (-46.64758360980953 -23.56636846876191)
363,1333,são paulo,SP,-23.566803012105265,-46.647452992631585,POINT (-46.64745299263159 -23.56680301210526)
364,1401,sao paulo,SP,-23.57567660839998,-46.658496929066715,POINT (-46.65849692906671 -23.57567660839998)
365,1401,são paulo,SP,-23.577032023750007,-46.660133038750004,POINT (-46.66013303875 -23.57703202375001)
366,1402,sao paulo,SP,-23.574919646,-46.65754153399995,POINT (-46.65754153399995 -23.574919646)
367,1402,são paulo,SP,-23.57424331333333,-46.65631235,POINT (-46.65631235 -23.57424331333333)
368,1403,sao paulo,SP,-23.56878084244985,-46.65346176317266,POINT (-46.65346176317266 -23.56878084244985)
369,1403,são paulo,SP,-23.568554260312506,-46.653002334375,POINT (-46.653002334375 -23.56855426031251)
370,1404,sao paulo,SP,-23.568535196578946,-46.655769879473695,POINT (-46.6557698794737 -23.56853519657895)
371,1404,são paulo,SP,-23.56861721,-46.655859299,POINT (-46.655859299 -23.56861721)
372,1405,sao paulo,SP,-23.56461046969388,-46.6549949027551,POINT (-46.6549949027551 -23.56461046969388)
373,1405,são paulo,SP,-23.565410699565223,-46.65574974652175,POINT (-46.65574974652175 -23.56541069956522)
374,1406,sao paulo,SP,-23.575030964999996,-46.67080189027778,POINT (-46.67080189027778 -23.575030965)
375,1406,são paulo,SP,-23.57383951875,-46.6680374925,POINT (-46.6680374925 -23.57383951875)
376,1407,sao paulo,SP,-23.576134468333343,-46.67149805749999,POINT (-46.67149805749999 -23.57613446833334)
377,1407,são paulo,SP,-23.57598541466666,-46.67079846266665,POINT (-46.67079846266665 -23.57598541466666)
378,1408,sao paulo,SP,-23.567196476822442,-46.660891728130835,POINT (-46.66089172813084 -23.56719647682244)
379,1408,são paulo,SP,-23.566465450714286,-46.660214885,POINT (-46.660214885 -23.56646545071429)
380,1409,sao paulo,SP,-23.561200245174817,-46.658052233146854,POINT (-46.65805223314685 -23.56120024517482)
381,1409,são paulo,SP,-23.56241628153846,-46.65903116179488,POINT (-46.65903116179488 -23.56241628153846)
382,1410,sao paulo,SP,-23.562663763195875,-46.66076540948454,POINT (-46.66076540948454 -23.56266376319588)
383,1410,são paulo,SP,-23.563457036538463,-46.661521572692315,POINT (-46.66152157269232 -23.56345703653846)
384,1411,sao paulo,SP,-23.56438710635416,-46.66410645531251,POINT (-46.66410645531251 -23.56438710635416)
385,1411,são paulo,SP,-23.563412430624997,-46.66377824312501,POINT (-46.66377824312501 -23.563412430625)
386,1412,sao paulo,SP,-23.563989734615383,-46.66637357846153,POINT (-46.66637357846153 -23.56398973461538)
387,1412,são paulo,SP,-23.562918915,-46.66526695666666,POINT (-46.66526695666666 -23.562918915)
388,1413,sao paulo,SP,-23.561803654857147,-46.664023309428586,POINT (-46.66402330942859 -23.56180365485715)
389,1413,são paulo,SP,-23.5619094275,-46.664127105000006,POINT (-46.66412710500001 -23.5619094275)
390,1414,sao paulo,SP,-23.55943255125001,-46.66329854468751,POINT (-46.66329854468751 -23.55943255125001)
391,1414,são paulo,SP,-23.560356713600004,-46.664256431199995,POINT (-46.66425643119999 -23.5603567136)
392,1415,sao paulo,SP,-23.555931226390975,-46.66022124135342,POINT (-46.66022124135342 -23.55593122639097)
393,1415,são paulo,SP,-23.556897195849054,-46.661671532452836,POINT (-46.66167153245284 -23.55689719584905)
394,1416,sao paulo,SP,-23.560664950960014,-46.66758080031998,POINT (-46.66758080031998 -23.56066495096001)
395,1416,são paulo,SP,-23.560887099444443,-46.66843667500001,POINT (-46.66843667500001 -23.56088709944444)
396,1417,sao paulo,SP,-23.550874023698622,-46.636206881369866,POINT (-46.63620688136987 -23.55087402369862)
397,1417,são paulo,SP,-23.563475199999996,-46.62115697307692,POINT (-46.62115697307692 -23.5634752)
398,1418,sao paulo,SP,-23.564061767021272,-46.65532488957451,POINT (-46.65532488957451 -23.56406176702127)
399,1418,são paulo,SP,-23.564266509999992,-46.65512727823529,POINT (-46.65512727823529 -23.56426650999999)
400,1419,sao paulo,SP,-23.563436007358494,-46.65607061358496,POINT (-46.65607061358496 -23.56343600735849)
401,1419,são paulo,SP,-23.56447452722222,-46.65488077277777,POINT (-46.65488077277777 -23.56447452722222)
402,1420,sao paulo,SP,-23.563422564475527,-46.657925767552435,POINT (-46.65792576755243 -23.56342256447553)
403,1420,são paulo,SP,-23.56351250333333,-46.65785807500001,POINT (-46.65785807500001 -23.56351250333333)
404,1421,sao paulo,SP,-23.563377086413045,-46.660088081086975,POINT (-46.66008808108698 -23.56337708641304)
405,1421,são paulo,SP,-23.562901509444444,-46.660489040555554,POINT (-46.66048904055555 -23.56290150944444)
406,1422,sao paulo,SP,-23.563726041181106,-46.66140973464565,POINT (-46.66140973464565 -23.56372604118111)
407,1422,são paulo,SP,-23.565323517272727,-46.65953120681818,POINT (-46.65953120681818 -23.56532351727273)
408,1423,sao paulo,SP,-23.569027251286524,-46.65741888584797,POINT (-46.65741888584797 -23.56902725128652)
409,1423,são paulo,SP,-23.569689847027018,-46.657018505945956,POINT (-46.65701850594596 -23.56968984702702)
410,1424,sao paulo,SP,-23.568152026173898,-46.66126946313042,POINT (-46.66126946313042 -23.5681520261739)
411,1424,são paulo,SP,-23.56743595952381,-46.6621073495238,POINT (-46.6621073495238 -23.56743595952381)
412,1425,sao paulo,SP,-23.572931433518512,-46.65918006462961,POINT (-46.65918006462961 -23.57293143351851)
413,1425,são paulo,SP,-23.572737020909088,-46.65957791136364,POINT (-46.65957791136364 -23.57273702090909)
414,1426,sao paulo,SP,-23.565964962093023,-46.66591184790697,POINT (-46.66591184790697 -23.56596496209302)
415,1426,são paulo,SP,-23.565485709166666,-46.666461158333334,POINT (-46.66646115833333 -23.56548570916667)
416,1427,sao paulo,SP,-23.571368741935483,-46.663641242258066,POINT (-46.66364124225807 -23.57136874193548)
417,1427,são paulo,SP,-23.569610002857143,-46.66596125571429,POINT (-46.66596125571429 -23.56961000285714)
418,1428,sao paulo,SP,-23.573938872500005,-46.662326323333325,POINT (-46.66232632333332 -23.5739388725)
419,1429,sao paulo,SP,-23.576684869999998,-46.66281267777779,POINT (-46.66281267777779 -23.57668487)
420,1429,são paulo,SP,-23.575032595,-46.66329299,POINT (-46.66329299 -23.575032595)
421,1430,sao paulo,SP,-23.60969357375,-46.666971756250014,POINT (-46.66697175625001 -23.60969357375)
422,1430,são paulo,SP,-23.77999736,-46.65058281333333,POINT (-46.65058281333333 -23.77999736)
423,1431,sao paulo,SP,-23.623962609999996,-46.66486939499999,POINT (-46.66486939499999 -23.62396261)
424,1431,são paulo,SP,-23.5775028,-46.66355365,POINT (-46.66355365 -23.5775028)
425,1432,sao paulo,SP,-23.576601836875,-46.665650911875005,POINT (-46.66565091187501 -23.576601836875)
426,1432,são paulo,SP,-23.57586744,-46.666506840000004,POINT (-46.66650684 -23.57586744)
427,1433,sao paulo,SP,-23.57832633428572,-46.66847939428572,POINT (-46.66847939428572 -23.57832633428572)
428,1433,são paulo,SP,-23.578691376666665,-46.66800042666667,POINT (-46.66800042666667 -23.57869137666667)
429,1434,sao paulo,SP,-23.5751183468,-46.6719440832,POINT (-46.6719440832 -23.5751183468)
430,1434,são paulo,SP,-23.57169778,-46.675085624999994,POINT (-46.67508562499999 -23.57169778)
431,1435,sao paulo,SP,-23.57922820753846,-46.67022982,POINT (-46.67022982 -23.57922820753846)
432,1435,são paulo,SP,-23.579875169090908,-46.66987641636364,POINT (-46.66987641636364 -23.57987516909091)
433,1436,sao paulo,SP,-23.572338072999994,-46.667687013,POINT (-46.667687013 -23.57233807299999)
434,1436,são paulo,SP,-23.5727486675,-46.6687429725,POINT (-46.6687429725 -23.5727486675)
435,1437,sao paulo,SP,-23.571679725,-46.67124459,POINT (-46.67124459 -23.571679725)
436,1437,são paulo,SP,-23.57306431,-46.67202071,POINT (-46.67202071 -23.57306431)
437,1438,sao paulo,SP,-23.569481043749995,-46.67221274,POINT (-46.67221274 -23.56948104375)
438,1438,são paulo,SP,-23.571094379999998,-46.67247343,POINT (-46.67247343 -23.57109438)
439,1439,sao paulo,SP,-23.566406937142855,-46.673812152857145,POINT (-46.67381215285715 -23.56640693714285)
440,1439,são paulo,SP,-23.56546736,-46.67188626,POINT (-46.67188626 -23.56546736)
441,1440,sao paulo,SP,-23.568571289473685,-46.67855566473685,POINT (-46.67855566473685 -23.56857128947368)
442,1440,são paulo,SP,-23.567218504000003,-46.676705662,POINT (-46.676705662 -23.567218504)
443,1441,sao paulo,SP,-23.571758062857146,-46.685298952857146,POINT (-46.68529895285715 -23.57175806285715)
